what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594021566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594023017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594024546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594026979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594037962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594042501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594062298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594064123
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1348594075901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594081026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594082290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594084520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594088249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594099528
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594103537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594104832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594106002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594107031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594109137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594111540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348594133832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594135548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594137607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594139167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594140322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594144034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348594144924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594146530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594148855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594179571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594182114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594184236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594186108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594188448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348594195639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594196497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594197761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594198042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594199274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594199539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594205921
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348594206702
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348594216405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348594223612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594226654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594228776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594229119
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594230149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594230429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594234612
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348594236376
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348594241774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594249340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594289463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348594332581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348594332862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348594333190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348594333471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348594333705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594344593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594612727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594616892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348594647718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594650978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348594655159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348594661929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594664800
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594669090
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594669261
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594669402
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594669558
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594669698
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594669885
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594670026
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594670166
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594670306
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1348594670821
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1348594671180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348594672366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594677670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348594684627
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1348594684970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348594687529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594689947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594696514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594698277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594699510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594700680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348594745187
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348594747589
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348594747932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348594747995
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348594773672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594789147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348594828288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594828943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594830862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594831143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594832235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594832484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594844341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348594870316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594871268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594872626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594872923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594874701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594874951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594888259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348594896591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348594926246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594928836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594939959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594940115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594947291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594947369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348594957899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348594959022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348594969895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348594985917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348594986619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594997523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348594997632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348595003966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595005276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595015900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595024355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348595027069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595027771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595029082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595029425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595030408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595030673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595046633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595047569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595056151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348595106617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595110345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595112576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595114386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595118442
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348595120314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595121281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595122763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595123044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595124619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595124853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595146401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348595161113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595162688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595164794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595165075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595165996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595166276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595184108
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348595195717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595198540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595202362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595206013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595211114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595213813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348595352247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595367535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595380109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1348595380140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595397130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348595399033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595400547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595401951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595402231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595403729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595403963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595415321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595468753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595470453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595470719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595472528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595472778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595484604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595484619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595495134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348595583525
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348595600514
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348595600561
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348595601933
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348595601980
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348595603150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348595696017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348595730899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348595733972
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595747326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595747450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595753566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595753737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1348595789742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595790694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595792519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595792831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595794438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595794703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595802349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595949958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595951206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595951487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595952657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595952969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595954670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348595954919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596015577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1348596107494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348596117306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596119256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596120676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596120957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596122517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596122782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596145981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348596174936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596176698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348596186448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596191004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348596230612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596231954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596233592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596233873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596235184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596235434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596248273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596248788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596273717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596274528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596276977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596278289
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596279272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596279552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596280566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596280847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596301113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596361533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348596361673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348596385057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596390361
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1348596435664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348596458846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596461404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348596462652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596465398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596466053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596492105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596492448
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348596515084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596518703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348596539466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596540777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348596542165
